concentration,BGE,r
0.1,0.4397580934412207,2.2211545724046315
1.0e-7,0.42189079002800267,2.0997760851445224
5.0e-7,0.413655449663901,2.0345969841144536
1.0e-6,0.4419201920721418,0.26951551445662514
5.0e-6,0.0783135267972911,0.24348288883673502
1.0e-5,0.4409074347633576,3.859316798755482
5.0e-5,0.41199247202524225,1.8816756609513738
0.0001,0.3872913449483219,2.1241536702065313
0.0005,0.24864999184291123,2.144702510069779
0.001,0.3858006235442736,2.4242708692271027
0.005,0.3994154124072917,2.678060324685795
0.01,0.392832000280229,2.2377620308674437
0.05,0.404807799592345,4.35082627068206
0.1,0.330835086959924,1.28188644427351
0.5,0.24373822679434431,1.0697537081182478
0.1,0.35785743698887196,1.588386781208222
1.0e-7,0.21429625506690061,1.5831856684568
5.0e-7,0.18199259780075328,1.0752340552150499
1.0e-6,0.21926323590951896,1.4653292639202433
5.0e-6,0.39412977528633275,2.038384625195547
1.0e-5,0.36920838902073316,1.814698958477892
5.0e-5,0.3990749214891147,2.576799867965673
0.0001,0.39957612244751833,3.7158197375449387
0.0005,0.40269462191583477,3.551097717885082
0.001,0.3976731065018395,2.9796042253217903
0.005,0.40417876872294967,5.756052258684895
0.01,0.38876952699438816,2.5190290487274587
0.05,0.405889147901527,2.207331005480885
0.1,0.3874881426794288,2.086354697238386
0.5,0.3936539306637557,2.024960049384417
0.1,0.40595154379702947,0.2587354512877892
1.0e-7,0.06470117280683349,0.23306230494216076
5.0e-7,0.4054792740545495,3.8253218579594455
1.0e-6,0.3838023076403767,1.870905474264542
5.0e-6,0.4740424430916648,2.1519625977032413
1.0e-5,0.47280357731616707,2.2022676019079452
5.0e-5,0.4760352813368718,2.460849200210226
0.0001,0.47467660771304077,2.7140593612426613
0.0005,0.4744749452026321,2.2685684462122095
0.001,0.4801938465878267,4.441459622301805
0.005,0.4732458085096545,1.3011314741868376
0.01,0.472866379715557,1.102509250772212
0.05,0.4735280647685683,1.609069767452161
0.1,0.47282223985686705,1.6272374052600576
0.5,0.47274670670943836,1.1192877387911926
0.1,0.4728544286260386,1.507339932461808
1.0e-7,0.4737594541354785,2.065070820078682
5.0e-7,0.47352494652147653,1.8411992264071981
1.0e-6,0.4744332925204588,2.6122571788429947
5.0e-6,0.4776339338123013,3.7883964773728884
1.0e-5,0.47967899791983876,3.615020722231727
5.0e-5,0.47516169078411463,3.0277589024600813
0.0001,0.4784022706680785,5.907847777257535
0.0005,0.4739747794605592,2.563369776594409
0.001,0.47686898340242534,2.2357473009345767
0.005,0.47444775586944626,2.1139861140224094
0.01,0.47406058441897175,2.048467035033475
0.05,0.47228555184404175,0.27592296751964795
0.1,0.48578345162092507,0.2538065840699277
0.5,0.4824988851601814,3.8988666389011684
0.1,0.47410225452146143,1.8937789446370001
1.0e-7,0.4264935534613895,2.1405142953852927
5.0e-7,0.3913331149656711,2.1844956124586203
1.0e-6,0.43336199277204945,2.4475281278828547
5.0e-6,0.440810466734172,2.6986998905079753
1.0e-5,0.4255853307336265,2.2557043111432002
5.0e-5,0.4466100086679432,4.402978532114858
0.0001,0.40052896851044817,1.2940694264205732
0.0005,0.38238915826829484,1.092150639974234
0.001,0.40498584390856984,1.601076045664302
0.005,0.3943598035219995,1.6151835251762574
0.01,0.378375731467253,1.107821306341532
0.05,0.3849956354039878,1.4943202909421789
0.1,0.40591133331898044,2.052021657513391
0.5,0.41090310725472706,1.8321807963198538
0.1,0.4403899068922216,2.598027799199174
1.0e-7,0.4435356965813406,3.7575275662980987
5.0e-7,0.4440247986415541,3.5865051477931
1.0e-6,0.42526674761103145,3.006102832737734
5.0e-6,0.44368329023023956,5.847312691023492
1.0e-5,0.40589989062841025,2.5425268180564062
5.0e-5,0.44787325645665926,2.224322769981009
0.0001,0.42816081867860006,2.102595123539285
0.0005,0.4284097825408262,2.038155803656559
0.001,0.44823767869589204,0.27195068712458914
0.005,1.0e-15,0.005713150648882023
0.01,0.4479115124489335,3.8704593314560336
0.05,0.4270709180205937,1.8848952649124429
0.1,1.0e-15,0.11921410323098972
0.5,0.41144146095306267,2.190950743636009
0.1,0.44430792569014094,2.4516877225332543
1.0e-7,0.4449238981663977,2.7035281857655837
5.0e-7,0.4394051042765574,2.260921260827032
1.0e-6,0.4532499982447944,4.413318798219262
5.0e-6,0.41113432099436975,1.2955395044123657
1.0e-5,0.4067749651842361,1.0959301549292046
5.0e-5,0.41940915804803225,1.6032635457174689
0.0001,1.0e-15,0.05590094158120785
0.0005,1.0e-15,0.04101801421273995
0.001,0.4078489216951597,1.498117361618076
0.005,0.4208561176357352,2.0579525774298095
0.01,1.0e-15,0.08824076395123538
0.05,0.4449532223364393,2.6020452301132924
0.1,0.45445116683119563,3.771449344722548
0.5,1.0e-15,0.18542553343588736
0.1,1.0e-15,0.12880610686111063
1.0e-7,0.45346888638158517,5.859133995631315
5.0e-7,0.4136349947579631,2.547996116854985
1.0e-6,0.4552862781332048,2.227609602124338
5.0e-6,1.0e-15,0.11642345826321371
1.0e-5,0.428636391218818,2.040968504613153
5.0e-5,1.0e-15,0.00604038624500057
0.0001,1.0e-15,0.005713150648882023
0.0005,0.45562265724150974,3.8799312929601735
0.001,0.4355089712451802,1.88737573492363
0.005,0.413926975367627,2.1403710298274774
0.01,0.34353414285644246,2.1735985254120846
0.05,0.421421368585594,2.4465521548760996
0.1,0.42448743131806954,2.7018372195249385
0.5,0.4059406065232153,2.2552450073478147
0.1,0.4284747478755251,4.406809562809688
1.0e-7,0.378614778648272,1.2921198655326747
5.0e-7,0.33882654514682486,1.0865733941689837
1.0e-6,0.4017467419046,1.6002221443701543
5.0e-6,0.33551154447552345,1.6079091082413959
1.0e-5,0.32277971284384066,1.098873885705125
5.0e-5,0.3261288672344984,1.486235307967881
0.0001,0.4043168115288445,2.051483473620435
0.0005,0.404414121099298,1.8297773111126128
0.001,0.42420846675230484,2.598502377972025
0.005,0.4265470809334375,3.764499145567041
0.01,0.4274748241204138,3.590902718771283
0.05,0.4155081591547626,3.0060988340466954
0.1,0.4251846913074808,5.842730904250075
0.5,0.413281295017005,2.5427727424451754
0.1,0.4293572920635715,2.225414175985467
1.0e-7,0.4030865080298793,2.1003963991625985
5.0e-7,0.3970465441017549,2.035969475420664
1.0e-6,0.06584056373924616,0.2632071400893584
5.0e-6,0.05680338480410248,0.2413829903792064
1.0e-5,0.4299890278581452,3.8700944352552393
5.0e-5,0.40216853773819006,1.882580112619636
0.0001,0.4242990018835516,2.1457683064811306
0.0005,0.3767988723512715,2.1837127341983606
0.001,0.4223017236698037,2.450627128478434
0.005,0.43061594179757623,2.703296557697806
0.01,0.42478659171333083,2.2597842418942404
0.05,0.4385866521860232,4.4173791402798885
0.1,0.40448765361979777,1.2959671098314236
0.5,0.3683039755216658,1.091551872985733
0.1,0.4030938203790772,1.6028070251513586
1.0e-7,0.3767575475507032,1.613963888085839
5.0e-7,0.35755429143293305,1.104964398909333
1.0e-6,0.37325604447714167,1.4931178711649897
5.0e-6,0.4122985922323663,2.0560647375911
1.0e-5,0.41548305778153455,1.834204712854464
5.0e-5,0.43110200482148975,2.601606931971978
0.0001,0.43792145101341523,3.7677066990054917
0.0005,0.4382456441600071,3.595939222596294
0.001,0.4146084061206428,3.0112326771069045
0.005,0.43830519695351416,5.87004427691218
0.01,0.4215700656078514,2.550752751995585
0.05,0.43901332368679646,2.2295578222967873
0.1,0.42297100864880527,2.1059742045878487
0.5,0.40762599282870554,2.0397276457107703
0.1,0.44192019207212696,0.26951551445673816
1.0e-7,0.44175082726097126,0.24686908429833354
5.0e-7,0.44043292773175785,3.8788253562990382
1.0e-6,0.4151767267522217,1.887839877020606
5.0e-6,0.383446269462674,2.1332848883233133
1.0e-5,0.3087506626310942,2.156884408091299
5.0e-5,0.38713234347183545,2.4376588359259355
0.0001,0.3958310553124211,2.6904308239939523
0.0005,0.3867701488352196,2.2491904591776235
0.001,0.4011380836895045,4.381044209139622
0.005,0.34007283505003794,1.2860125457990064
0.01,0.25695514979933426,1.0748310049244418
0.05,0.38085120519085874,1.5949295835011599
0.1,0.2193503337024561,1.5907591536705845
0.5,0.18758103270758103,1.0804084259178501
0.1,0.22092110545512839,1.4709633372796636
1.0e-7,0.37938166482906477,2.044867779012349
5.0e-7,0.3866956007690302,1.8240056527031998
1.0e-6,0.3946639101260343,2.5894547873760123
5.0e-6,0.4008412952013886,3.744488394030807
1.0e-5,0.4031343644595702,3.577927893745942
5.0e-5,0.3933004505397557,2.9950483519053934
0.0001,0.40245000963922056,5.815901412458609
0.0005,0.3717646953422097,2.5310950856749157
0.001,0.40474504054486915,2.2192792896219515
0.005,0.38432339219017586,2.0951364773075003
0.01,0.38282734828688336,2.0296158884322373
0.05,0.4059515437970246,0.2587354512879467
0.1,0.40567995974283866,0.23649112380324425
0.5,0.4054511822811126,3.8549168343481885
0.1,0.38016257826740485,1.8784323765273094
1.0e-7,0.4736677764738559,2.1538307544176445
5.0e-7,0.47278809753807105,2.2054091762779664
1.0e-6,0.47389936120665854,2.4624988763186266
5.0e-6,0.47456900214552167,2.7173811531107734
1.0e-5,0.47387891978527613,2.270529975374192
5.0e-5,0.4763722862874108,4.445240041274295
0.0001,0.4731012986823955,1.3015034497239648
0.0005,0.472849992050322,1.1032781468577222
0.001,0.47332488311571785,1.6099501973506123
0.005,0.47281170549918033,1.6293576156669942
0.01,0.472712344781531,1.119895013132182
0.05,0.4728007973432849,1.5084975165012264
0.1,0.4737423388359242,2.0670628979302608
0.5,0.4733263177615511,1.8424708020253857
0.1,0.4740061533578431,2.614292692502138
1.0e-7,0.47530819668460883,3.7917296714243434
5.0e-7,0.47466044649335193,3.616834730686603
1.0e-6,0.47462725957070856,3.0310727401651874
5.0e-6,0.47820856096788017,5.915745738103084
1.0e-5,0.4735377562776264,2.5659866209653543
5.0e-5,0.47606005592947254,2.2383009658812223
0.0001,0.4736190336328518,2.115211231703132
0.0005,0.4737815632956263,2.050080995588653
0.001,0.47231512700457684,0.27613646950383486
0.005,0.48578345162089737,0.25380658406994633
0.01,0.47744295920413243,3.903479315633217
0.05,0.47365672679229043,1.8953221918929686
0.1,0.42669044515280335,2.146852283533367
0.5,0.39317427703525587,2.1885325145588777
0.1,0.4382304536567015,2.456300086737668
1.0e-7,0.4411733665413376,2.707612668194149
5.0e-7,0.41922921101109883,2.2606225390554986
1.0e-6,0.44374165336724086,4.42015312911359
5.0e-6,0.39964085717116915,1.2967095320246274
1.0e-5,0.3838859365275461,1.094708702088674
5.0e-5,0.3964323576077236,1.6032262970185633
0.0001,0.38660718564728164,1.6171501644230841
0.0005,0.37849404374135176,1.1083982707029714
0.001,0.38813087137365276,1.497537009270808
0.005,0.4108051441738827,2.057760807344067
0.01,0.40986089333545217,1.8352918932706588
0.05,0.4377270837556786,2.604214308399528
0.1,0.44464311863917977,3.7721273429343913
0.5,0.44444680870821296,3.5999016193102995
0.1,0.4262275942511957,3.015646395429072
1.0e-7,0.44273881845155816,5.873794493996982
5.0e-7,0.4215012376777648,2.5542262225902097
1.0e-6,0.444273534099464,2.2284536813026143
5.0e-6,0.42201709741894033,2.107053784201949
1.0e-5,0.41924799619980124,2.0420808412197435
5.0e-5,0.11827913487960269,0.26966234997046323
0.0001,1.0e-15,0.00571315063112613
0.0005,0.4471915404371387,3.8827685425805916
0.001,0.42000569428117035,1.8884274640583194
0.005,1.0e-15,0.11924764860356551
0.01,0.4126401645439811,2.194273827218453
0.05,0.4394595390848327,2.456745038929533
0.1,0.44064489583722843,2.7095659829392247
0.5,0.43689060567475435,2.2655449805559473
0.1,0.45333886090239656,4.430724262975833
1.0e-7,0.4175678095014623,1.2984497341901453
5.0e-7,0.40852297480739186,1.0978558455047824
1.0e-6,0.4211154012330247,1.6064955131489005
5.0e-6,1.0e-15,0.05590706486839083
1.0e-5,1.0e-15,0.04101801420549861
5.0e-5,0.4095552083607785,1.5010553001059659
0.0001,0.42578460051767575,2.062250998935154
0.0005,1.0e-15,0.08825727089382655
0.001,0.44448236693210114,2.6097022538909544
0.005,0.4494221884355921,3.777720799881057
0.01,1.0e-15,0.1855271223462992
0.05,1.0e-15,0.12884829951181448
0.1,0.4541383245827828,5.890522114315395
0.5,0.4233084969083781,2.5569075643357486
0.1,0.45290948261347225,2.2341754126332214
1.0e-7,1.0e-15,0.11645510693828721
5.0e-7,0.4237018051550656,2.0444208597025773
1.0e-6,1.0e-15,0.006040386228693288
5.0e-6,1.0e-15,0.00571315063112613
1.0e-5,0.4546040845555891,3.890896566307635
5.0e-5,0.4268451074093626,1.8907931678746994
0.0001,0.4154407346556156,2.1496239766810064
0.0005,0.3763304486932575,2.1830659493764832
0.001,0.4193771758980925,2.459153165601293
0.005,0.4202209318797099,2.713092677195867
0.01,0.41170442806991736,2.2666908013863476
0.05,0.4227406231554789,4.43425115980858
0.1,0.4157920609097039,1.2960393122114886
0.5,0.0,0.0
0.1,0.42212945161036525,1.6052506753780897
1.0e-7,0.0,0.0
5.0e-7,0.0,0.0
1.0e-6,0.0,0.0
5.0e-6,0.41057112632501364,2.060721234533559
1.0e-5,0.421115088159701,1.8359716971465692
5.0e-5,0.41953260300227285,2.610827971197665
0.0001,0.4211096407619033,3.784243644560509
0.0005,0.42506370562490475,3.6126409397737467
0.001,0.4191394963885392,3.0226927727762227
0.005,0.4264191724723334,5.897646061078162
0.01,0.4247272755760779,2.5558262970176684
0.05,0.41964892893627176,2.2353720318074677
0.1,0.415258578410145,2.1109481012191393
0.5,0.41502702973784755,2.0457019104156546
0.1,0.43130882430860995,0.2663884113957874
1.0e-7,0.43110760985434116,0.24385407408363002
5.0e-7,0.4271134519256259,3.896900437416094
1.0e-6,0.4122222044687387,1.8917744476177156
5.0e-6,0.4247514353236079,2.151069850730677
1.0e-5,0.4160102383591861,2.1906010526984594
5.0e-5,0.42057785071976567,2.460113371393455
0.0001,0.42322912601826856,2.7147883361406504
0.0005,0.4227792730098453,2.2680833728356946
0.001,0.43523455999558724,4.440036900008504
0.005,0.41844078602549734,1.2975503940505464
0.01,0.0,0.0
0.05,0.423620121736627,1.6067322774188502
0.1,0.0,0.0
0.5,0.0,0.0
0.1,0.0,0.0
1.0e-7,0.4110111771861509,2.0627356451755805
5.0e-7,0.4258076458684174,1.8380933060515707
1.0e-6,0.4245209715199727,2.6120206941298583
5.0e-6,0.4329472760923888,3.788940922092278
1.0e-5,0.4320795189811004,3.6151391429166413
5.0e-5,0.42889912181588913,3.0258932663993576
0.0001,0.4357869743228433,5.9057511481247715
0.0005,0.4325637536726162,2.5588850362428155
0.001,0.41592437758203243,2.236675435995713
0.005,0.41916473982840224,2.1123652366772205
0.01,0.4147292213776791,2.0470850852715285
0.05,0.44192019207214006,0.2695155144566331
0.1,0.4417508272609911,0.2468690842981558
0.5,0.4339449483341338,3.900614710014847
0.1,0.41786697939115097,1.892955714516631
1.0e-7,0.38910188486985986,2.1459386970555534
5.0e-7,0.3181858096020429,2.166093789530118
1.0e-6,0.3887952260232318,2.454482787502942
5.0e-6,0.3916381576840132,2.7084356101780136
1.0e-5,0.3757109871769986,2.262619757909805
5.0e-5,0.4014167131375107,4.42679385303526
0.0001,0.3879718799548972,1.291378092203991
0.0005,0.0,0.0
0.001,0.3963162038433802,1.6005862861102023
0.005,0.0,0.0
0.01,0.0,0.0
0.05,0.0,0.0
0.1,0.39700770304821426,2.0561994578301612
0.5,0.3859414278597818,1.830252554500295
0.1,0.39645998709739705,2.6070360785030084
1.0e-7,0.39980776716672617,3.778644721228127
5.0e-7,0.4005963731510805,3.6063550226944434
1.0e-6,0.4007524068264343,3.015775810865553
5.0e-6,0.40231385804304737,5.886093675492163
1.0e-5,0.3976573697846084,2.5473636114240827
5.0e-5,0.3989688552185896,2.2336884690890324
0.0001,0.38831787089883246,2.1072402215411503
0.0005,0.3976028931890313,2.0417880113083986
0.001,0.405951543797036,0.2587354512876342
0.005,0.4056799597428198,0.23649112380307927
0.01,0.4052837076780899,3.892931069978233
0.05,0.3879153078716587,1.8888766930915801
0.1,0.47325928779249615,2.1554431848590165
0.5,0.4728085272282504,2.207056820898643
0.1,0.47339171374434524,2.464773968264772
1.0e-7,0.4735027648978942,2.7199108530337845
5.0e-7,0.47328117264223835,2.272288367833464
1.0e-6,0.4742881030122905,4.451093294755127
5.0e-6,0.47305091304977775,1.302342961271138
1.0e-5,0.0,0.0
5.0e-5,0.4731815138042334,1.610906803822996
0.0001,0.0,0.0
0.0005,0.0,0.0
0.001,0.0,0.0
0.005,0.47317266313953965,2.068328321102774
0.01,0.47321710566034825,1.8436730675866404
0.05,0.47340924482240726,2.616806544424219
0.1,0.4735518398366849,3.7964755268849575
0.5,0.47365521373936387,3.6224225203465137
0.1,0.47356924308157716,3.0336475644329095
1.0e-7,0.47481208405308906,5.92489402137015
5.0e-7,0.47340542912700273,2.5677081730537807
1.0e-6,0.47380579184933064,2.2406465172338867
5.0e-6,0.47319351086506006,2.1166218138493145
1.0e-5,0.47315655617778946,2.051292493692122
5.0e-5,0.4858731381783958,0.2766962907725848
0.0001,0.4857834516208896,0.25380658406995354
0.0005,0.47444401457514856,3.909441990470122
0.001,0.473237492171743,1.8965284735278793
0.005,0.4180121260713655,2.152262059202351
0.01,0.4086050560563107,2.195396363021719
0.05,0.4286472613297847,2.4611541196852023
0.1,0.4308101243517827,2.7162183294684907
0.5,0.43024121180227876,2.2689216539079338
0.1,0.4417955032858013,4.443080064428578
1.0e-7,0.41068598183486116,1.2989334577501679
5.0e-7,0.0,0.0
1.0e-6,0.3992964717454345,1.6077998175514019
5.0e-6,0.0,0.0
1.0e-5,0.0,0.0
5.0e-5,0.0,0.0
0.0001,0.42525819778146345,2.064371725614751
0.0005,0.42583802792846226,1.839902425572281
0.001,0.4297058639033714,2.613254354903775
0.005,0.4339305796464398,3.7895617627909357
0.01,0.4320819819289666,3.6162406718567737
0.05,0.43818077106229647,3.027883746430934
0.1,0.4425043261751228,5.9106529217064745
0.5,0.42963654007334023,2.5615944663558428
0.1,0.4215991214963136,2.2375132215212883
1.0e-7,0.4254788852692917,2.1137507959682633
5.0e-7,0.42796330826653833,2.04851093217232
1.0e-6,0.44823767869587466,0.27195068712469683
5.0e-6,1.0e-15,0.005713150625296382
1.0e-5,0.4416808011242063,3.9020938887506453
5.0e-5,0.4168249778560089,1.8938992996890498
0.0001,1.0e-15,0.1192744869435316
0.0005,0.43889128088152385,2.199284417185412
0.001,0.43349644881646215,2.462372506329603
0.005,0.43222773082673654,2.717113244919873
0.01,0.4367003062592548,2.2704202520091297
0.05,0.44756270107312013,4.445888608902003
0.1,0.4278204767786312,1.3000414501915816
0.5,0.0,0.0
0.1,0.4220635303185484,1.6085785094789886
1.0e-7,0.0,0.0
5.0e-7,0.0,0.0
1.0e-6,0.0,0.0
5.0e-6,0.42778527008208755,2.065320424155947
1.0e-5,1.0e-15,0.08827049028055838
5.0e-5,0.43969457498944725,2.614669318110305
0.0001,0.4388448810713498,3.792452210763729
0.0005,1.0e-15,0.18560851835600617
0.001,1.0e-15,0.1288820961368976
0.005,0.44528381084173696,5.914217813426973
0.01,0.43644405332399877,2.5632829828054957
0.05,0.4221356255605465,2.238275627843901
0.1,1.0e-15,0.11648044299295642
0.5,0.42823503319492595,2.049120563737739
0.1,1.0e-15,0.006040386223339149
1.0e-7,1.0e-15,0.005713150625296382
5.0e-7,0.44364114172386326,3.904416030400176
1.0e-6,0.42965875792130065,1.8946439329063305
5.0e-6,0.413926975367627,2.1403710298274774
1.0e-5,0.34353414285644246,2.1735985254120846
5.0e-5,0.421421368585594,2.4465521548760996
0.0001,0.42448743131806954,2.7018372195249385
0.0005,0.4059406065232153,2.2552450073478147
0.001,0.4284747478755251,4.406809562809688
0.005,0.378614778648272,1.2921198655326747
0.01,0.0,0.0
0.05,0.4017467419046,1.6002221443701543
0.1,0.0,0.0
0.5,0.0,0.0
0.1,0.0,0.0
1.0e-7,0.4043168115288445,2.051483473620435
5.0e-7,0.404414121099298,1.8297773111126128
1.0e-6,0.42420846675230484,2.598502377972025
5.0e-6,0.4265470809334375,3.764499145567041
1.0e-5,0.4274748241204138,3.590902718771283
5.0e-5,0.4155081591547626,3.0060988340466954
0.0001,0.4251846913074808,5.842730904250075
0.0005,0.413281295017005,2.5427727424451754
0.001,0.4293572920635715,2.225414175985467
0.005,0.4030865080298793,2.1003963991625985
0.01,0.3970465441017549,2.035969475420664
0.05,0.06584056373924616,0.2632071400893584
0.1,0.05680338480410248,0.2413829903792064
0.5,0.4299890278581452,3.8700944352552393
0.1,0.40216853773819006,1.882580112619636
1.0e-7,0.4242990018835516,2.1457683064811306
5.0e-7,0.3767988723512715,2.1837127341983606
1.0e-6,0.4223017236698037,2.450627128478434
5.0e-6,0.43061594179757623,2.703296557697806
1.0e-5,0.42478659171333083,2.2597842418942404
5.0e-5,0.4385866521860232,4.4173791402798885
0.0001,0.40448765361979777,1.2959671098314236
0.0005,0.0,0.0
0.001,0.4030938203790772,1.6028070251513586
0.005,0.0,0.0
0.01,0.0,0.0
0.05,0.0,0.0
0.1,0.4122985922323663,2.0560647375911
0.5,0.41548305778153455,1.834204712854464
0.1,0.43110200482148975,2.601606931971978
1.0e-7,0.43792145101341523,3.7677066990054917
5.0e-7,0.4382456441600071,3.595939222596294
1.0e-6,0.4146084061206428,3.0112326771069045
5.0e-6,0.43830519695351416,5.87004427691218
1.0e-5,0.4215700656078514,2.550752751995585
5.0e-5,0.43901332368679646,2.2295578222967873
0.0001,0.42297100864880527,2.1059742045878487
0.0005,0.40762599282870554,2.0397276457107703
0.001,0.44192019207212696,0.26951551445673816
0.005,0.44175082726097126,0.24686908429833354
0.01,0.44043292773175785,3.8788253562990382
0.05,0.4151767267522217,1.887839877020606
0.1,0.383446269462674,2.1332848883233133
0.5,0.3087506626310942,2.156884408091299
0.1,0.38713234347183545,2.4376588359259355
1.0e-7,0.3958310553124211,2.6904308239939523
5.0e-7,0.3867701488352196,2.2491904591776235
1.0e-6,0.4011380836895045,4.381044209139622
5.0e-6,0.34007283505003794,1.2860125457990064
1.0e-5,0.0,0.0
5.0e-5,0.38085120519085874,1.5949295835011599
0.0001,0.0,0.0
0.0005,0.0,0.0
0.001,0.0,0.0
0.005,0.37938166482906477,2.044867779012349
0.01,0.3866956007690302,1.8240056527031998
0.05,0.3946639101260343,2.5894547873760123
0.1,0.4008412952013886,3.744488394030807
0.5,0.4031343644595702,3.577927893745942
0.1,0.3933004505397557,2.9950483519053934
1.0e-7,0.40245000963922056,5.815901412458609
5.0e-7,0.3717646953422097,2.5310950856749157
1.0e-6,0.40474504054486915,2.2192792896219515
5.0e-6,0.38432339219017586,2.0951364773075003
1.0e-5,0.38282734828688336,2.0296158884322373
5.0e-5,0.4059515437970246,0.2587354512879467
0.0001,0.40567995974283866,0.23649112380324425
0.0005,0.4054511822811126,3.8549168343481885
0.001,0.38016257826740485,1.8784323765273094
0.005,0.4736677764738559,2.1538307544176445
0.01,0.47278809753807105,2.2054091762779664
0.05,0.47389936120665854,2.4624988763186266
0.1,0.47456900214552167,2.7173811531107734
0.5,0.47387891978527613,2.270529975374192
0.1,0.4763722862874108,4.445240041274295
1.0e-7,0.4731012986823955,1.3015034497239648
5.0e-7,0.0,0.0
1.0e-6,0.47332488311571785,1.6099501973506123
5.0e-6,0.0,0.0
1.0e-5,0.0,0.0
5.0e-5,0.0,0.0
0.0001,0.4737423388359242,2.0670628979302608
0.0005,0.4733263177615511,1.8424708020253857
0.001,0.4740061533578431,2.614292692502138
0.005,0.47530819668460883,3.7917296714243434
0.01,0.47466044649335193,3.616834730686603
0.05,0.47462725957070856,3.0310727401651874
0.1,0.47820856096788017,5.915745738103084
0.5,0.4735377562776264,2.5659866209653543
0.1,0.47606005592947254,2.2383009658812223
1.0e-7,0.4736190336328518,2.115211231703132
5.0e-7,0.4737815632956263,2.050080995588653
1.0e-6,0.47231512700457684,0.27613646950383486
5.0e-6,0.48578345162089737,0.25380658406994633
1.0e-5,0.47744295920413243,3.903479315633217
5.0e-5,0.47365672679229043,1.8953221918929686
0.0001,0.42669044515280335,2.146852283533367
0.0005,0.39317427703525587,2.1885325145588777
0.001,0.4382304536567015,2.456300086737668
0.005,0.4411733665413376,2.707612668194149
0.01,0.41922921101109883,2.2606225390554986
0.05,0.44374165336724086,4.42015312911359
0.1,0.39964085717116915,1.2967095320246274
0.5,0.0,0.0
0.1,0.3964323576077236,1.6032262970185633
1.0e-7,0.0,0.0
5.0e-7,0.0,0.0
1.0e-6,0.0,0.0
5.0e-6,0.4108051441738827,2.057760807344067
1.0e-5,0.40986089333545217,1.8352918932706588
5.0e-5,0.4377270837556786,2.604214308399528
0.0001,0.44464311863917977,3.7721273429343913
0.0005,0.44444680870821296,3.5999016193102995
0.001,0.4262275942511957,3.015646395429072
0.005,0.44273881845155816,5.873794493996982
0.01,0.4215012376777648,2.5542262225902097
0.05,0.444273534099464,2.2284536813026143
0.1,0.42201709741894033,2.107053784201949
0.5,0.41924799619980124,2.0420808412197435
0.1,0.11827913487960269,0.26966234997046323
1.0e-7,1.0e-15,0.00571315063112613
5.0e-7,0.4471915404371387,3.8827685425805916
1.0e-6,0.42000569428117035,1.8884274640583194
5.0e-6,1.0e-15,0.11924764860356551
1.0e-5,0.4126401645439811,2.194273827218453
5.0e-5,0.4394595390848327,2.456745038929533
0.0001,0.44064489583722843,2.7095659829392247
0.0005,0.43689060567475435,2.2655449805559473
0.001,0.45333886090239656,4.430724262975833
0.005,0.4175678095014623,1.2984497341901453
0.01,0.0,0.0
0.05,0.4211154012330247,1.6064955131489005
0.1,0.0,0.0
0.5,0.0,0.0
0.1,0.0,0.0
1.0e-7,0.42578460051767575,2.062250998935154
5.0e-7,1.0e-15,0.08825727089382655
1.0e-6,0.44448236693210114,2.6097022538909544
5.0e-6,0.4494221884355921,3.777720799881057
1.0e-5,1.0e-15,0.1855271223462992
5.0e-5,1.0e-15,0.12884829951181448
0.0001,0.4541383245827828,5.890522114315395
0.0005,0.4233084969083781,2.5569075643357486
0.001,0.45290948261347225,2.2341754126332214
0.005,1.0e-15,0.11645510693828721
0.01,0.4237018051550656,2.0444208597025773
0.05,1.0e-15,0.006040386228693288
0.1,1.0e-15,0.00571315063112613
0.5,0.4546040845555891,3.890896566307635
0.1,0.4268451074093626,1.8907931678746994
